q1	q2	q3	q4	q5	q6	q7	q8	q9	q10	q11	q12	q13	q14	q15	q16	q17	q18	q19	q20	q21	q22	Location	Position	Status	Gender	Comments	PDCPDCProjectID	PDCPDCAppVer	Date	HTTP_USER_AGENT	REMOTE_ADDR	REMOTE_HOST	REMOTE_USER
4	2	2	2	1	3	1	3	2	3	4	3	3	2	3	1	2	2	1	1	1	3	2	1	2	2	Problems and pay of adjuncts need more attention.	Climate	3.00.63	Wed Feb 05 2002 17:46:46	Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Win 9x 4.90)	205.188.200.31	spider-wo031.proxy.aol.com	
4	2	3	5	3	3	2	4	3	4	4	4	4	5	4	3	4	4	3	2	2	3	2	1	1	2		Climate	3.00.63	Wed Feb 05 2002 17:51:18	Mozilla/4.75 [en] (WinNT; U)	206.207.156.133	local133-156.campus.pr.erau.edu	
2	1	2	2	1	1	2	4	5	2	4	4	2	1	5	2	3	5	2	3	2	3	1	2	1	2	I feel the strategic planning and assessment are getting clear and better.  But it is still hard to see the connection between the time involved and the reward.                    After being here for more then two years I have not seen any hiring that promotes women or supports diversity on campus. I have seen the opposite.  Internal promotions without a search      men who are friends people being hired      hiring people who are limited or no experience for the position.  Qualified women candidates being over looked to for no known reason.                    I also feel the Prescott Campus has a sad hiring record this year. The only women who were hired in leadership roles were last choices or were promotions of women without experience.  The old boys network is stronger then ever.  Please look at the hiring history for 2001 and 2002.  Start with the Development department and go from there.                    The University has a non discrimination policy for sexual identity but promotes and accepts gay bashing and gay hating attitudes on campus.                    There is a long way to go.  	Climate	3.00.63	Wed Feb 05 2002 18:04:21	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.156.14	local14-156.campus.pr.erau.edu	
4	1	2	3	2	2	2	5	4	4	4	4	4	2	5	3	5	4	3	1	1	3	2	2	1	1	I often face discrimination and harassment as a woman at Prescott.  I do not believe that university leaders are truly interested in advancing women and minorities on the Prescott campus.  They pay lip service to these issues - but when hiring decisions are made      white men are clearly favored.                      I never thought I would face discrimination and harassment on a daily basis in the workplace.  While not completely overt and easily reportable      this harassment and discrimination creates a very chilly climate.  I am not given the same respect      attention      and opportunity as my male colleagues.                    I hear women faculty and staff talk about their fear to come forward with harassment and discrimination complaints because of the fear of retaliation.  Women also do not want to be part of any advocacy for change due to fear of losing their opportunity for tenure or losing their job.                    I also hear comments by faculty and staff that show the chilly climate for people of color and gay      lesbian and bisexual people.  I am often shocked that faculty and staff feel it is okay to make statements that alienate these people.  Faculty and staff need to be supportive of all students and all employees - regardless of color or sexual orientation.  I am often uncomfortable on campus because of these issues.                    I feel the situation has worsened since our current leadership has taken over the campus.  President Ebbs and Dr. Benedict did not even give this campus a chance to participate in the search for our leader.  Electing not to have a search process for the chancellor or other leadership positions on our campus has increased the perception that this campus is an "old boys network" and has left out the possibility of hiring women or people of color in leadership positions.  Our Chancellor's behavior since his tenure as interim chancellor      then chancellor      has worsened the atmosphere on this campus.                     I continue to work at ERAU because I live in Prescott and plan to stay.  While my work is satisfying and I feel that I am growing professionally      this institution is less than ideal for me and I would work elsewhere if given the opportunity in Prescott.          	Climate	3.00.63	Wed Feb 05 2002 18:11:02	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.156.34	local34-156.campus.pr.erau.edu	
2	2	3	4	4	1	4	5	5	4	5	5	4	3	5	5	5	5	3	1	1	1	2	2	2	1		Climate	3.00.63	Wed Feb 05 2002 18:27:11	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.64	local64-155.campus.pr.erau.edu	
2	3	3	3	2	2	2	2						2		2	4	3	2	2	2	3	2	2	1	2		Climate	3.00.63	Wed Feb 05 2002 18:51:41	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)	24.116.166.202	166-202.precpe.cableone.net	
3	4	4	5	2	2	3	3	4	4	4	4	3	5	4	3	3	3	3	1	1	5	2	2	1	2		Climate	3.00.63	Wed Feb 05 2002 19:29:59	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT; DigExt)	206.207.156.195	local195-156.campus.pr.erau.edu	
2	1	1	2	2	2	1	2	3	3	3	3	3	4		2	3	2	1	2	2	2	4	1	2	2	Allowing a part-time faculty representative to the Faculty Senate is a great idea. Gives CCE part-time faculty in the field a cahnce to make inputs to the entire process and makes tham feel much more included in things.	Climate	3.00.63	Wed Feb 05 2002 19:38:11	Mozilla/4.0 WebTV/2.6 (compatible; MSIE 4.0)	209.240.222.132	netcache-1115.public.svc.webtv.net	
3	5	5	3	3	5	1	5	2	2	2	3	5	5	5	4	4	5	4	1	2	4	2	2	1	1	The diversity of the Prescott Campus is extremely unbalanced      unfair      and in my opinion getting worse.  Women are passed by      even when more qualified than a male candidate      for staff and faculty positions.  Nepotism and the "good old boy" rules are alive and well on the Precsott Campus...from the TOP on down.  Search committees seem to be a waste of time for committee members as candidates are "pre-selected" before interviews even take place.  Even though campus diversity and university diversity committees exist      they are just one more committee where progress is not evident.  We      as employees      do not have a safe place to go when we feel discriminated against or treated unfairly without the threat of retaliation. ERAU policies and procedures      listed on the ERAU website      are not followed and I consider them to be ineffective.   I truly believe in Embry-Riddle's Strategic Plan Mission Statement and feel passionate about our wonderful students...who will some day be the leaders of tomorrow. How can we "teach" these young-adults diversity      fairness      and equity when our campus leadership does not exibit diversity      fairness and equity among its own staff and faculty.    	Climate	3.00.63	Wed Feb 05 2002 19:39:31	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.156.17	local17-156.campus.pr.erau.edu	
2	1	3	1	3	2	1	1	2	2	2	2	2	4	1	2	1	1	1	3	3	3	4	2	1	1	Have not seen much improvement in the increase in pay inspite of the Hay group analysis. There is too much disparity in the range of pay from the highest to the lowest employee  for the work load required. The low end of the pay scale is too low for seasoned and well qualified employees.                    The low pay does not provide much of an incentive for workers at all levels. ERAU is a wonderful University      and they need to take care of their "own people." As a result of the low pay      there is a high turn over rate.  The money is there; it just needs to be disbursed to the hard working staff and faculty.	Climate	3.00.63	Wed Feb 05 2002 20:36:00	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; DigExt)	208.10.124.118	124-118.tqci.net	
2	2	2	1	2	1	1	3	2	3	3	3	3	4	4	2	2	2	2	2	2	3	1	1	1			Climate	3.00.63	Wed Feb 05 2002 20:42:00	Mozilla/4.72 [en] (Windows NT 5.0; U)	65.35.90.18	65.35.90.18.ormondbeach-ubr-a.cfl.rr.com	
4	2	1	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	1	2		Climate	3.00.63	Wed Feb 05 2002 21:26:39	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MSN 6.1; MSNbDELL; MSNmen-us; MSNcIA)	63.30.190.187	1cust187.tnt2.prescott.az.da.uu.net	
2	1	2	2	2	1	1	1	2	2	2	2	2	3	2	2		2	2	2	2	2	4	1	1	2		Climate	3.00.63	Wed Feb 05 2002 21:50:15	Mozilla/4.7 [en] (Win98; U)	67.224.46.190	1cust190.tnt8.lax3.da.uu.net	
4	1	3	2	3	3	1	2	3	3	3	3	3	4	3	2	3	2	2	2	2	3	4	1	2	2	More funding is needed for technology (computers      audio      video) at extended campus locations. 	Climate	3.00.63	Wed Feb 05 2002 21:53:23	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)	209.254.243.154	a010-0662.albq.splitrock.net	
2	3	2	3	3	5	1	2	3	2	4	4	3	5	3	3	3	2	2	1	2	4	4	1	2	2		Climate	3.00.63	Wed Feb 05 2002 22:09:43	Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98; Compaq)	205.188.192.32	spider-wa032.proxy.aol.com	
4	2	5	4	4	2	2	5	4	2	2	2	5	5	3	3	5	5	4	3	2	5	1	2	1	2	The pay improvement process is a joke.  An analyst position vacant within institutional research was recently advertised as paying 50K.   Yet      a highly technical senior management staff poition pays 40K.  Who is fooling who here?  The band for my particular poisition reflects a wage range that is approximately 100% lower than the average           industry" figure for the same job.  Executive management needs to take a hard look at itself and what it's doing.  My case in point is the President's bungled state of the university presentation.  He couldn't even portray statistical and financial figures correctly from his own slides!  ERAU has come this far only because of the sacrifices made by it's hard working faculty and staff.  Sacrifices made through the acceptance of low wages and poor working conditions.  	Climate	3.00.63	Wed Feb 05 2002 22:21:57	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98; formatnec; DigExt; MSN 6.1; MSNbMSFT; MSNmen-us; MSNc00)	207.69.119.58	user-37katpq.dialup.mindspring.com	
2	2	4	2	4	4	2	2	4	4	4	4	4	2	4	2	4	4	2	2	2	3	2	1	1	2		Climate	3.00.63	Wed Feb 05 2002 22:43:38	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.66	local66-155.campus.pr.erau.edu	
2	2	2	1	1	2	1	2	3	3	2	3	3	2	2	2	2	2	1	1	1	3	1	2	1	2	Item 6: neutral because my position has only recently been realigned under my new boss.	Climate	3.00.63	Wed Feb 05 2002 22:44:27	Mozilla/4.0 (compatible; MSIE 5.01; Windows 98)	12.64.54.148	slip-12-64-54-148.mis.prserv.net	
2	3	2	2	2	2	2	2	2	2	2	2	2	4	3	2	2	3	2	1	1	1	2	2	1	2	Health benefits need improvement          There should be a mandatory retirement age. 	Climate	3.00.63	Wed Feb 05 2002 23:29:16	Mozilla/4.0 (compatible; MSIE 5.01; Windows 98)	65.58.129.249	dialup-65.58.129.249.dial1.phoenix1.level3.net	
3	3	3	3	3	3	2	2	2	2	3	3	3	4	3	2	3	3	3	3	2	3	4	1	2	2		Climate	3.00.63	Thu Feb 06 2002 02:12:31	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0)	131.48.240.11	professorx.aviano.af.mil	
1	2	3	2	2	2	1	2	3	3	3	3	3	2	3	2	3	2	1	2	1	3	1	2	1	2		Climate	3.00.63	Thu Feb 06 2002 05:26:43	Mozilla/4.72 [en] (WinNT; U)	155.31.249.198	node249-198.sim.db.erau.edu	
2	1	2	1	3	2	1	3	2	3	4	4	3	3	4	2	5	3	2	1	1	2	1	1	1	1		Climate	3.00.63	Thu Feb 06 2002 06:24:00	Mozilla/4.72 [en] (WinNT; U)	155.31.16.216	node16-216.unnamed.db.erau.edu	
2	2	3	1	2	2	2	3	3	3	3	2	3	2	2	3	3	3	2	2	2	3	4	1	1	2	Question 22:  How?	Climate	3.00.63	Thu Feb 06 2002 07:44:26	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)	199.108.121.51	h-199-108-121-51.interquest.de	
2	2	1	1	2	3	1	2	3	3	3	3	4	2	3	4	4	2	2	1	1	1	4	1	1	2	Our computers are so old and slow that even the students complain. Trying to use the internet to connect to another site is not worth the effort. I send my PwrPt presentations and use audio only.	Climate	3.00.63	Thu Feb 06 2002 08:08:26	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)	65.174.238.28	0022141501	
2	2	2	3	3	3	2	3	3	3	3	2		4	4	2	4	3	2	4	2	5	1	2	1	1		Climate	3.00.63	Thu Feb 06 2002 08:18:29	Mozilla/4.72 [en] (WinNT; U)	155.31.21.41	node21-41.unnamed.db.erau.edu	
2	2	4	2	4		2	3	3	3	3	3	3	3	3	2	3	2	2	2	2	3	1	2	1	1		Climate	3.00.63	Thu Feb 06 2002 08:23:11	Mozilla/4.78 [en] (WinNT; U)	155.31.24.250	node24-250.unnamed.db.erau.edu	
2	4	2	4	2	2	1	3	2	2	3	3	2	4	2	5	4	4	3	2	2	3	1	2	1	1	I do not know the strategic plans for my dept.  Even though      I have a yearly review      I am not made of aware of the goals of the department or where we are headed. I have been made aware of the University's Strategic Plans.  It is very discouraging that the University does not enforce the APPM and departments do not follow procedures for everyday operations.            The pay is most discouraging      but then this entire area seems to lag behind the average.  I do hope this survey will be viewed seriously and action taken.  Many questions were too vague to elaborate on. 	Climate	3.00.63	Thu Feb 06 2002 08:29:34	Mozilla/4.51 [en] (WinNT; U)	155.31.230.206	node230-206.unnamed.db.erau.edu	
2	2	4	3	2	2	3	3	3	2	2	2	3	4	3	4	4	4	3	1	2	3	1	1	1	1		Climate	3.00.63	Thu Feb 06 2002 08:35:09	Mozilla/4.51 [en] (WinNT; U)	155.31.16.217	node16-217.unnamed.db.erau.edu	
2	3	3	2	2	2	1	1	2	2	3	3	2	4	4	2	4	3	2	2	2	2	1	2	1	1		Climate	3.00.63	Thu Feb 06 2002 08:43:46	Mozilla/4.72 [en] (WinNT; U)	155.31.21.31	node21-31.unnamed.db.erau.edu	
5	5	5	4	4	3	3	4	3	4	3	4	5	5	5	3	3	4	4	3	4	5	1	1	1	1		Climate	3.00.63	Thu Feb 06 2002 08:49:05	Mozilla/4.51 [en] (WinNT; U)	155.31.16.46	node16-46.unnamed.db.erau.edu	
2	4	4	3	4	4	2	3	3	3	3		3	4	4	5	5	4	3	1	3	3	3	2	1	1		Climate	3.00.63	Thu Feb 06 2002 08:51:47	Mozilla/4.51 [en] (WinNT; U)	155.31.11.191	node11-191.unnamed.db.erau.edu	
2	3	3	3	2	2	2	4	4	4	4	4	4	4	4	3	3	4	3	2	4	4	1	2	1	1		Climate	3.00.63	Thu Feb 06 2002 09:08:01	Mozilla/4.76 [en] (WinNT; U)	155.31.71.38	node71-38.unnamed.db.erau.edu	
1	1	1	1	1	1	1	4	2	2	2	2	2	2	2	2	2	4	2	1	2	4	1	2	1	1	I feel that Student Life is viewed as a red-headed stepchild with respect to us vs. academia. We feel that we are as equally as important particularly with respect to retention.	Climate	3.00.63	Thu Feb 06 2002 09:10:11	Mozilla/4.6 [en] (WinNT; I)	155.31.24.223	node24-223.unnamed.db.erau.edu	
2	4	4	2	4	2	2	3	2	3	3	2	3	2	3	2		2	2	2	2	2	1	2	1	1		Climate	3.00.63	Thu Feb 06 2002 09:12:51	Mozilla/4.72 [en] (WinNT; U)	155.31.21.123	node21-123.unnamed.db.erau.edu	
3	2	2	2	1	4	1	2	3	2	4	4	2	5	2	3	4	2	2	1	1	1	2	1	1	2	Creative motivations and additional admonitions are needed for faculty to regularly communicate to their counterpart faculty on other campuses.                    Compensation has long been regarded as insufficient and not even keeping pace with government published COL figures.                    Faculty should have some means of accessing their retirement funds at age 59.5 - w/o leaving the University.                    Regular and consistent assessment of classroom teaching effectivness is poor or non-existant for many      and perhaps most      faculty members.                    ERAU is a great place to work      but compensation issues have consistently caused it to lose numbers of fine      even exceptional      faculty members over the years.  If it were not for a number of fine administrators      and the unique      attractive environment of the Prescott area      this campus would have closed many years ago.	Climate	3.00.63	Thu Feb 06 2002 09:14:45	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; AT&T CSM6.0; Q312461)	12.83.83.141	141.phoenix-02rh16rt-az.dial-access.att.net	
